order_id,customer_id,product_category,product_name,quantity,unit_price,order_date,region,payment_method
80404,6556,Sports,Gym Bag,5,227.62,2024-06-26,Oceania,Debit Card
80405,5405,Electronics,Camera,1,1516.66,2024-02-20,North America,Google Pay
80406,9010,Electronics,Headphones,5,1850.21,2024-06-04,Asia,PayPal
80407,1495,Home & Garden,Toaster,2,331.26,2023-01-15,South America,Apple Pay
80408,6087,Beauty,Face Mask,3,142.22,2023-12-29,Europe,Debit Card
80409,5677,Toys,Board Game,4,138.91,2023-10-24,Oceania,PayPal
80410,9989,Food,Coffee Beans,3,26.14,2023-01-25,Asia,Apple Pay
80411,5389,Home & Garden,Rug,3,150.22,2023-04-19,Oceania,Credit Card
80412,6325,Beauty,Moisturizer,3,64.69,2023-06-04,Africa,Google Pay
80413,2445,Electronics,Smart Watch,4,776.21,2024-09-14,South America,Apple Pay
80414,2349,Clothing,Sweater,3,111.08,2024-01-28,South America,Google Pay
80415,2217,Beauty,Lipstick,4,116.17,2024-06-02,Africa,Google Pay
80416,2016,Home & Garden,Rug,2,203.85,2023-04-01,Oceania,Credit Card
80417,5168,Electronics,Smartphone,2,468.29,2023-07-29,North America,Credit Card
80418,8556,Books,Self-Help,4,28.51,2023-10-11,South America,Credit Card
80419,8093,Clothing,Sneakers,5,261.87,2023-11-07,North America,Apple Pay
80420,2157,Sports,Yoga Mat,5,163.96,2024-03-27,Asia,Credit Card
80421,9544,Home & Garden,Rug,4,314.59,2024-02-24,Asia,Debit Card
80422,9329,Toys,RC Car,3,79.3,2023-05-30,Africa,Credit Card
80423,4268,Sports,Gym Bag,3,209.79,2024-06-23,Asia,Google Pay
80424,1485,Toys,Action Figure,5,32.01,2023-07-14,Africa,PayPal
80425,2389,Beauty,Nail Polish,3,77.42,2023-03-10,Oceania,PayPal
80426,9506,Books,History,1,39.07,2024-05-01,Europe,Google Pay
80427,1908,Home & Garden,Lamp,3,82.09,2023-01-10,Asia,Google Pay
80428,3665,Sports,Basketball,2,67.88,2023-12-31,North America,PayPal
80429,7223,Books,Self-Help,2,25.86,2023-11-02,Asia,Google Pay
80430,7620,Electronics,Tablet,3,110.7,2023-09-07,Africa,Google Pay
80431,3509,Sports,Swimming Goggles,5,479.95,2024-04-10,Africa,Credit Card
80432,9010,Home & Garden,Rug,4,356.51,2023-06-25,Europe,PayPal
80433,7508,Beauty,Body Lotion,1,36.82,2023-07-23,South America,Apple Pay
80434,5491,Books,Self-Help,4,43.68,2023-06-22,Africa,Google Pay
80435,5438,Toys,Educational Game,4,88.37,2024-08-27,South America,Apple Pay
80436,1189,Home & Garden,Lamp,3,236.14,2023-10-20,South America,Google Pay
80437,7100,Sports,Swimming Goggles,2,315.16,2023-06-28,Oceania,Apple Pay
80438,7184,Food,Spice Set,2,24.96,2024-03-05,Asia,Google Pay
80439,6537,Electronics,Wireless Mouse,5,615.3,2023-07-01,Asia,Google Pay
80440,9640,Toys,Board Game,3,132.05,2023-03-03,Asia,Credit Card
80441,3546,Electronics,Monitor,5,1423.98,2023-06-27,North America,Google Pay
80442,5472,Toys,Board Game,4,34.08,2024-07-24,Asia,Google Pay
80443,3592,Beauty,Body Lotion,1,94.73,2023-12-21,Africa,Google Pay
80444,1603,Electronics,Smart Watch,2,1498.17,2024-04-21,Asia,Google Pay
80445,8311,Books,Science Fiction,2,49.67,2024-04-16,North America,Credit Card
80446,8192,Toys,Puzzle,2,28.45,2023-10-29,Africa,Credit Card
80447,6832,Home & Garden,Coffee Maker,5,207.68,2024-02-23,Europe,Credit Card
80448,6187,Books,History,1,49.27,2023-11-28,South America,PayPal
80449,9256,Home & Garden,Vacuum Cleaner,5,254.63,2024-07-22,Oceania,PayPal
80450,4966,Home & Garden,Blender,3,118.56,2024-01-10,North America,Google Pay
80451,8068,Food,Spice Set,4,23.23,2023-11-16,Europe,Google Pay
80452,9536,Sports,Bicycle,3,268.6,2023-07-11,Asia,Google Pay
80453,4500,Toys,Board Game,1,110.19,2023-08-21,North America,Google Pay
80454,5113,Beauty,Eye Cream,1,23.84,2024-07-04,Europe,PayPal
80455,7032,Food,Olive Oil,1,14.53,2023-10-11,Asia,Google Pay
80456,3396,Books,History,4,19.31,2023-08-15,Europe,PayPal
80457,9312,Beauty,Moisturizer,2,44.02,2023-01-15,North America,Apple Pay
80458,4857,Electronics,Smartphone,2,1246.06,2024-06-29,Europe,Credit Card
80459,3982,Home & Garden,Curtains,2,39.71,2024-03-28,Africa,Debit Card
80460,7355,Sports,Basketball,4,264.78,2024-07-10,Europe,Credit Card
80461,8878,Home & Garden,Toaster,3,134.37,2024-01-23,South America,PayPal
80462,9902,Toys,Plush Toy,3,148.28,2024-06-23,Europe,PayPal
80463,4400,Food,Green Tea,4,55.32,2023-12-03,Africa,Credit Card
80464,1245,Books,Self-Help,1,32.2,2023-12-09,North America,Apple Pay
80465,4118,Electronics,Smart Watch,5,657.53,2023-03-02,South America,Apple Pay
80466,6425,Sports,Swimming Goggles,5,391.1,2023-10-07,Africa,PayPal
80467,3579,Sports,Tennis Racket,4,207.14,2023-12-01,North America,Google Pay
80468,2976,Clothing,Jacket,4,50.16,2024-04-06,Africa,Credit Card
80469,9639,Books,Cookbook,4,11.5,2024-09-01,South America,Debit Card
80470,5686,Home & Garden,Lamp,3,368.28,2023-08-06,Oceania,Apple Pay
80471,6224,Beauty,Eye Cream,4,18.55,2024-04-27,South America,Google Pay
80472,2628,Food,Dark Chocolate,1,49.86,2023-08-20,Africa,Credit Card
80473,3930,Toys,Puzzle,3,142.96,2023-04-22,Europe,PayPal
80474,4528,Clothing,Coat,5,61.0,2023-07-03,Oceania,Google Pay
80475,9498,Books,Science Fiction,4,46.91,2023-06-15,Oceania,Credit Card
80476,4366,Books,Self-Help,3,31.25,2023-09-01,Oceania,Debit Card
80477,5303,Electronics,Headphones,3,1618.24,2024-06-21,South America,PayPal
80478,5354,Food,Green Tea,5,18.38,2024-03-31,Asia,PayPal
80479,1154,Food,Spice Set,2,59.92,2023-10-03,Africa,PayPal
80480,2971,Books,Mystery,2,39.63,2024-09-14,Europe,PayPal
80481,9183,Home & Garden,Rug,4,58.3,2024-02-09,Asia,Credit Card
80482,4779,Books,Self-Help,1,32.37,2023-09-16,Asia,Apple Pay
80483,4665,Clothing,T-Shirt,5,293.74,2024-05-28,North America,Debit Card
80484,5595,Beauty,Lipstick,1,128.95,2023-04-16,Asia,Debit Card
80485,8231,Sports,Gym Bag,5,281.02,2023-12-05,Africa,Apple Pay
80486,6063,Beauty,Body Lotion,1,73.33,2024-06-06,Oceania,Apple Pay
80487,2500,Sports,Swimming Goggles,1,147.86,2023-04-07,Oceania,Credit Card
80488,9451,Sports,Running Shoes,2,407.36,2023-11-18,Europe,Credit Card
80489,6656,Food,Spice Set,3,6.18,2024-01-07,Africa,Debit Card
80490,7862,Food,Coffee Beans,5,9.57,2023-05-16,Asia,Google Pay
80491,5694,Books,Self-Help,4,49.19,2024-01-17,Africa,Credit Card
80492,9497,Home & Garden,Coffee Maker,2,224.34,2024-03-10,North America,Apple Pay
80493,4323,Electronics,Smart Watch,5,386.9,2023-08-16,Oceania,Debit Card
80494,3915,Electronics,Headphones,5,123.94,2024-07-17,South America,PayPal
80495,3763,Electronics,Smartphone,4,571.65,2024-02-09,North America,Credit Card
80496,5971,Clothing,Jeans,1,206.29,2023-11-14,South America,Apple Pay
80497,6329,Home & Garden,Lamp,2,71.18,2023-10-20,Europe,Debit Card
80498,4206,Toys,Educational Game,1,143.39,2023-09-22,Asia,PayPal
80499,5216,Clothing,Jacket,5,206.24,2023-08-03,Africa,Credit Card
80500,2414,Clothing,T-Shirt,4,41.44,2023-11-28,Africa,Google Pay
80501,7708,Beauty,Moisturizer,3,17.62,2024-08-12,North America,Debit Card
80502,3947,Books,Biography,4,34.32,2023-04-30,Europe,Apple Pay
80503,2402,Toys,Doll,3,53.6,2023-01-11,Africa,Debit Card
80504,6994,Food,Green Tea,1,35.71,2024-04-26,Oceania,Google Pay
80505,1966,Sports,Tennis Racket,5,438.47,2023-02-05,South America,PayPal
80506,8428,Home & Garden,Vacuum Cleaner,3,155.21,2024-05-28,Africa,PayPal
80507,7981,Electronics,Tablet,2,847.99,2024-09-30,Asia,Apple Pay
80508,5819,Beauty,Body Lotion,5,190.94,2024-03-20,Asia,Google Pay
80509,5342,Electronics,Smartphone,2,1987.54,2024-07-09,North America,Credit Card
80510,9670,Books,Poetry,4,14.08,2023-07-01,Africa,Apple Pay
80511,9928,Clothing,Sweater,1,270.88,2024-05-25,Oceania,PayPal
80512,3480,Home & Garden,Vacuum Cleaner,3,109.87,2024-03-09,Asia,Apple Pay
80513,1163,Books,Self-Help,4,42.75,2023-04-22,Oceania,Debit Card
80514,4150,Home & Garden,Curtains,2,147.37,2023-02-17,Africa,Debit Card
80515,8504,Food,Pasta,4,58.9,2024-05-12,Africa,Credit Card
80516,3839,Books,Biography,4,15.16,2023-10-16,Europe,Apple Pay
80517,6966,Sports,Basketball,5,64.88,2024-04-08,South America,Credit Card
80518,3722,Clothing,Jeans,5,171.41,2023-03-03,Asia,Google Pay
80519,9555,Beauty,Perfume,5,122.87,2023-05-03,North America,Google Pay
80520,2336,Food,Pasta,2,38.24,2024-09-18,Europe,Google Pay
80521,5472,Home & Garden,Toaster,3,87.31,2024-09-10,Africa,Google Pay
80522,8082,Clothing,Sweater,1,73.29,2024-02-17,Asia,Credit Card
80523,3324,Food,Green Tea,3,67.42,2023-02-04,Oceania,Debit Card
80524,5252,Books,Self-Help,4,26.68,2023-05-01,North America,Debit Card
80525,8434,Books,Poetry,1,48.48,2023-04-16,North America,PayPal
80526,6143,Home & Garden,Rug,4,373.69,2023-10-01,Asia,Google Pay
80527,2073,Clothing,Jacket,3,28.02,2023-07-16,Asia,PayPal
80528,9507,Books,Cookbook,2,39.48,2023-06-28,Asia,Credit Card
80529,5482,Beauty,Lipstick,4,45.92,2023-06-02,Europe,Debit Card
80530,7278,Home & Garden,Lamp,2,356.56,2023-10-30,Oceania,Google Pay
80531,5702,Electronics,Smartphone,5,1254.7,2023-10-13,Africa,Google Pay
80532,3360,Sports,Swimming Goggles,5,124.44,2023-05-20,South America,Google Pay
80533,8733,Toys,Action Figure,2,144.63,2023-08-28,South America,Google Pay
80534,2584,Beauty,Shampoo,4,71.52,2023-04-08,South America,PayPal
80535,3191,Toys,Building Blocks,3,11.31,2023-01-27,Europe,Debit Card
80536,7156,Toys,Building Blocks,1,110.53,2023-11-30,South America,Google Pay
80537,7575,Food,Olive Oil,4,43.95,2024-02-16,Asia,Apple Pay
80538,7234,Electronics,Camera,3,154.6,2024-06-10,Oceania,Apple Pay
80539,8875,Sports,Yoga Mat,5,296.22,2024-05-29,Asia,Debit Card
80540,6462,Electronics,Tablet,1,1251.12,2023-08-02,Africa,Debit Card
80541,2871,Sports,Swimming Goggles,2,31.83,2023-01-23,Asia,Debit Card
80542,1379,Food,Spice Set,3,60.51,2024-08-08,Europe,Apple Pay
80543,2540,Food,Olive Oil,3,16.77,2023-01-18,Africa,Google Pay
80544,7120,Books,Poetry,4,15.15,2023-01-18,Asia,Apple Pay
80545,7503,Electronics,Laptop,4,276.99,2023-10-28,North America,Google Pay
80546,1634,Clothing,Sweater,3,140.37,2023-04-05,Oceania,Debit Card
80547,5815,Beauty,Face Mask,4,21.92,2023-04-09,Europe,PayPal
80548,1820,Clothing,T-Shirt,3,190.5,2023-03-30,Africa,Google Pay
80549,4898,Books,Poetry,1,30.97,2024-03-16,Asia,Apple Pay
80550,4077,Toys,Educational Game,2,22.39,2024-07-03,North America,PayPal
80551,6619,Clothing,Coat,4,156.28,2024-02-04,Asia,Credit Card
80552,5706,Beauty,Nail Polish,1,146.77,2024-07-30,Oceania,Apple Pay
80553,1563,Toys,RC Car,4,43.15,2024-01-26,Oceania,Google Pay
80554,3836,Food,Spice Set,2,54.21,2024-06-28,Europe,Debit Card
80555,8261,Beauty,Eye Cream,3,185.33,2023-08-31,Asia,Credit Card
80556,4138,Home & Garden,Lamp,4,276.17,2023-01-17,Europe,Credit Card
80557,6225,Home & Garden,Rug,3,166.25,2024-07-20,Europe,Google Pay
80558,8331,Food,Granola,1,13.41,2023-06-10,North America,PayPal
80559,7627,Home & Garden,Toaster,2,73.9,2024-05-11,South America,Credit Card
80560,3590,Electronics,Wireless Mouse,4,165.69,2024-09-01,South America,Apple Pay
80561,5627,Sports,Running Shoes,5,455.15,2023-03-25,Oceania,Apple Pay
80562,4295,Clothing,Sweater,2,256.7,2024-05-25,North America,Credit Card
80563,8282,Beauty,Nail Polish,2,76.65,2024-03-13,Europe,Apple Pay
80564,5737,Beauty,Perfume,2,140.79,2023-08-11,Africa,PayPal
80565,3204,Toys,Action Figure,2,46.66,2024-09-19,Africa,Apple Pay
80566,8092,Clothing,Sweater,3,249.84,2023-03-22,Oceania,Apple Pay
80567,4904,Beauty,Body Lotion,2,54.2,2024-07-11,Europe,Debit Card
80568,6606,Toys,Doll,1,115.29,2023-08-12,North America,Debit Card
80569,9059,Clothing,T-Shirt,1,132.52,2024-02-07,Europe,PayPal
80570,5676,Home & Garden,Air Purifier,4,207.38,2024-07-26,Africa,Credit Card
80571,9198,Clothing,Jeans,5,36.62,2023-04-10,Oceania,Credit Card
80572,5314,Sports,Running Shoes,3,269.25,2023-11-11,North America,Debit Card
80573,1225,Electronics,Tablet,4,879.16,2023-09-08,Europe,Google Pay
80574,8660,Toys,Educational Game,5,76.81,2024-02-19,Asia,Credit Card
80575,2717,Clothing,Jeans,3,147.48,2024-07-28,Asia,PayPal
80576,9335,Home & Garden,Vacuum Cleaner,1,121.11,2024-09-14,South America,Apple Pay
80577,8246,Books,Poetry,1,32.88,2023-10-31,Oceania,Debit Card
80578,8728,Books,Mystery,3,30.25,2024-07-26,North America,Debit Card
80579,5367,Clothing,Jacket,1,299.88,2023-10-24,North America,Debit Card
80580,7714,Food,Olive Oil,2,38.35,2024-08-05,Africa,Credit Card
80581,4155,Books,Cookbook,1,43.95,2024-08-30,South America,Credit Card
80582,8383,Toys,Puzzle,4,117.5,2023-04-04,North America,Debit Card
80583,3533,Home & Garden,Toaster,4,313.43,2024-06-12,Europe,Google Pay
80584,7540,Toys,Board Game,1,40.42,2023-01-08,North America,Apple Pay
80585,9562,Electronics,Tablet,3,465.05,2024-04-17,Africa,Credit Card
80586,3491,Electronics,Camera,1,1993.95,2024-07-02,Asia,PayPal
80587,1792,Beauty,Eye Cream,3,64.27,2023-11-09,Europe,Credit Card
80588,6887,Beauty,Body Lotion,5,101.59,2024-03-21,North America,Credit Card
80589,4831,Toys,RC Car,1,140.19,2024-05-02,South America,Apple Pay
80590,1639,Sports,Swimming Goggles,5,292.47,2023-11-22,South America,Apple Pay
80591,8950,Clothing,Jeans,5,277.7,2024-04-30,South America,Google Pay
80592,3311,Electronics,Laptop,3,679.47,2023-08-11,Oceania,Apple Pay
80593,1049,Clothing,Sweater,4,155.61,2024-08-29,Africa,PayPal
80594,3669,Sports,Dumbbell Set,3,204.27,2023-08-21,Oceania,Google Pay
80595,2373,Clothing,Jeans,4,32.75,2023-08-13,Europe,PayPal
80596,3156,Sports,Dumbbell Set,2,343.96,2023-12-24,South America,Google Pay
80597,3189,Sports,Running Shoes,2,355.63,2023-11-15,Africa,Apple Pay
80598,6855,Toys,Doll,2,70.42,2023-02-26,Africa,Debit Card
80599,8270,Food,Organic Honey,5,11.73,2023-04-25,Europe,Apple Pay
80600,9147,Home & Garden,Air Purifier,3,383.17,2024-08-01,South America,PayPal
80601,5075,Books,History,1,26.18,2023-07-11,Asia,Credit Card
80602,3186,Home & Garden,Coffee Maker,5,323.38,2024-01-17,Oceania,Apple Pay
80603,7462,Beauty,Perfume,1,99.83,2023-07-14,Europe,PayPal
80604,7290,Electronics,Laptop,4,509.78,2024-05-31,Africa,Credit Card
80605,5781,Electronics,Smart Watch,4,1943.54,2023-01-14,North America,Debit Card
80606,6984,Food,Green Tea,3,23.04,2024-02-14,North America,Apple Pay
80607,6587,Electronics,Monitor,1,1314.88,2024-07-09,Asia,Apple Pay
80608,5751,Books,Science Fiction,1,45.52,2024-08-22,South America,PayPal
80609,5457,Beauty,Moisturizer,1,80.2,2023-12-22,South America,PayPal
80610,7693,Home & Garden,Curtains,5,32.96,2024-01-09,South America,Debit Card
80611,5702,Electronics,Wireless Mouse,4,1024.09,2024-07-13,Asia,Apple Pay
80612,3121,Beauty,Nail Polish,2,93.91,2023-02-01,Oceania,Debit Card
80613,8492,Beauty,Moisturizer,4,152.21,2024-03-07,Asia,PayPal
80614,4372,Books,History,2,48.44,2023-09-06,Asia,Debit Card
80615,8215,Beauty,Perfume,3,105.07,2023-02-08,Oceania,Debit Card
80616,8059,Beauty,Face Mask,5,42.49,2024-01-16,Europe,Apple Pay
80617,2350,Toys,Board Game,5,128.21,2023-08-16,Europe,Credit Card
80618,6969,Electronics,Tablet,2,1187.31,2023-09-11,Asia,PayPal
80619,5478,Electronics,Tablet,1,1958.13,2023-07-16,Asia,Debit Card
80620,7611,Home & Garden,Air Purifier,1,238.08,2024-09-24,Asia,Credit Card
80621,8902,Beauty,Nail Polish,2,175.03,2023-06-23,Oceania,Credit Card
80622,4224,Sports,Swimming Goggles,3,491.3,2024-01-20,Africa,Google Pay
80623,4496,Electronics,Camera,3,401.79,2024-07-31,Oceania,Credit Card
80624,3026,Home & Garden,Air Purifier,2,351.5,2024-06-30,Africa,Google Pay
80625,4990,Electronics,Camera,3,1071.85,2023-05-11,South America,Credit Card
80626,8185,Sports,Swimming Goggles,2,226.88,2023-07-09,Asia,PayPal
80627,7016,Beauty,Nail Polish,1,102.68,2023-06-10,South America,Credit Card
80628,3246,Home & Garden,Vacuum Cleaner,1,33.77,2024-08-07,Oceania,Google Pay
80629,3012,Clothing,Coat,2,22.86,2023-01-15,North America,Debit Card
80630,1590,Sports,Yoga Mat,4,243.48,2024-09-19,North America,Apple Pay
80631,4141,Home & Garden,Toaster,2,153.71,2023-03-01,South America,Credit Card
80632,5154,Books,Novel,1,39.41,2023-07-30,Asia,PayPal
80633,4406,Books,History,5,24.95,2023-11-22,Asia,Google Pay
80634,9770,Beauty,Perfume,3,147.07,2024-03-22,South America,PayPal
80635,7479,Books,Science Fiction,2,13.15,2023-06-18,South America,Credit Card
80636,6861,Food,Granola,3,34.29,2023-02-07,Oceania,Credit Card
80637,5531,Food,Green Tea,2,41.93,2024-02-29,Africa,PayPal
80638,8254,Sports,Swimming Goggles,5,143.08,2023-11-24,North America,Debit Card
80639,5022,Beauty,Shampoo,5,127.17,2024-05-28,Africa,Credit Card
80640,2751,Books,Science Fiction,1,36.73,2023-01-10,Oceania,Credit Card
80641,4610,Electronics,Smartphone,4,1748.02,2023-10-07,Oceania,Apple Pay
80642,5689,Books,Cookbook,4,20.04,2024-06-12,North America,Debit Card
80643,8254,Food,Olive Oil,3,21.0,2024-02-16,Africa,PayPal
80644,4904,Electronics,Tablet,4,1911.2,2024-09-28,Africa,Debit Card
80645,5728,Electronics,Laptop,3,443.47,2023-11-28,North America,PayPal
80646,1753,Food,Green Tea,5,5.87,2024-02-26,Asia,Credit Card
80647,6840,Sports,Yoga Mat,1,50.65,2023-12-21,Africa,PayPal
80648,3739,Sports,Swimming Goggles,1,321.53,2023-05-17,Oceania,Google Pay
80649,7967,Beauty,Eye Cream,2,121.49,2023-05-01,North America,Credit Card
80650,5368,Electronics,Wireless Mouse,1,1790.91,2024-03-24,North America,Apple Pay
80651,6414,Home & Garden,Coffee Maker,2,391.79,2024-03-12,Oceania,PayPal
80652,1760,Clothing,Sneakers,3,237.78,2024-01-16,North America,Debit Card
80653,7784,Beauty,Face Mask,5,15.81,2023-01-29,South America,Apple Pay
80654,4200,Sports,Basketball,3,373.33,2024-07-16,South America,Apple Pay
80655,7581,Sports,Yoga Mat,5,175.51,2024-03-21,Oceania,Debit Card
80656,9942,Home & Garden,Toaster,2,271.22,2023-07-06,North America,Google Pay
80657,9749,Food,Pasta,3,60.21,2023-02-21,Asia,Credit Card
80658,3611,Food,Dark Chocolate,5,63.84,2023-02-06,Africa,PayPal
80659,5989,Books,Self-Help,1,47.13,2023-02-12,Europe,Apple Pay
80660,2580,Books,Cookbook,2,22.67,2023-05-31,North America,Apple Pay
80661,6563,Home & Garden,Toaster,3,130.9,2024-05-05,South America,Apple Pay
80662,1337,Sports,Yoga Mat,5,38.67,2024-01-15,Oceania,Apple Pay
80663,1790,Food,Olive Oil,1,48.81,2023-08-26,Asia,Apple Pay
80664,8075,Clothing,Sneakers,2,96.32,2023-06-10,Europe,Apple Pay
80665,3109,Food,Spice Set,4,23.68,2023-02-06,Oceania,Debit Card
80666,9744,Food,Granola,2,31.45,2023-03-02,North America,Debit Card
80667,3610,Electronics,Smartphone,3,1783.59,2024-09-20,Africa,Google Pay
80668,5203,Books,Novel,1,10.83,2023-01-06,South America,Debit Card
80669,6905,Toys,Board Game,3,106.12,2023-09-28,Asia,Credit Card
80670,4988,Clothing,Jacket,4,289.33,2024-05-26,South America,Credit Card
80671,2613,Beauty,Lipstick,4,184.22,2024-04-15,Asia,Google Pay
80672,8613,Books,Cookbook,3,48.35,2023-07-12,North America,Credit Card
80673,3678,Sports,Dumbbell Set,3,109.67,2024-02-09,Asia,Debit Card
80674,2445,Toys,Puzzle,5,77.61,2023-07-01,North America,Apple Pay
80675,4417,Food,Pasta,1,10.61,2023-07-24,Africa,Google Pay
80676,2841,Food,Olive Oil,5,50.73,2023-01-03,Africa,Google Pay
80677,3066,Food,Dark Chocolate,1,77.29,2023-02-26,North America,Debit Card
80678,2921,Books,Poetry,3,40.34,2024-01-28,Oceania,Google Pay
80679,5165,Toys,Puzzle,1,106.69,2024-08-04,North America,Debit Card
80680,9961,Toys,Educational Game,2,76.51,2023-01-16,Oceania,Debit Card
80681,4130,Home & Garden,Blender,5,335.44,2023-01-05,Africa,PayPal
80682,2640,Electronics,Laptop,3,985.98,2024-02-20,Oceania,Debit Card
80683,2983,Sports,Gym Bag,4,383.9,2023-06-29,South America,Credit Card
80684,1881,Beauty,Eye Cream,1,176.82,2024-02-10,North America,Debit Card
80685,4104,Beauty,Perfume,1,153.31,2023-01-23,Europe,Apple Pay
80686,8931,Food,Dark Chocolate,5,32.5,2023-02-18,Africa,Debit Card
80687,7338,Clothing,Shorts,2,268.97,2023-06-01,South America,Google Pay
80688,6659,Books,Cookbook,3,20.67,2024-01-07,North America,Credit Card
80689,5833,Books,Mystery,5,39.43,2024-02-18,Oceania,Apple Pay
80690,1060,Clothing,T-Shirt,5,66.49,2023-03-25,North America,PayPal
80691,9255,Sports,Basketball,2,339.57,2023-01-01,South America,Debit Card
80692,9198,Beauty,Moisturizer,4,82.76,2023-05-19,North America,PayPal
80693,9668,Electronics,Smartphone,5,655.97,2023-07-20,Europe,Apple Pay
80694,7258,Food,Organic Honey,5,12.69,2024-03-20,Africa,Google Pay
80695,3880,Home & Garden,Lamp,5,320.82,2024-07-26,South America,Google Pay
80696,5518,Books,History,5,44.24,2023-03-06,South America,Credit Card
80697,4232,Electronics,Headphones,5,984.59,2024-07-06,South America,Debit Card
80698,9006,Clothing,Jeans,1,214.85,2023-09-12,Africa,Debit Card
80699,6108,Clothing,Jacket,2,207.65,2023-04-24,North America,PayPal
80700,2118,Clothing,Shorts,1,243.69,2023-04-25,North America,Apple Pay
80701,7218,Books,Self-Help,2,23.82,2024-02-29,Africa,Apple Pay
80702,7202,Toys,Puzzle,4,134.46,2024-02-04,Africa,Google Pay
80703,7609,Beauty,Perfume,1,63.96,2023-09-24,Europe,Google Pay
80704,5776,Beauty,Eye Cream,2,155.67,2024-03-13,Europe,PayPal
80705,7920,Beauty,Nail Polish,3,25.64,2023-04-11,North America,Google Pay
80706,4385,Books,Poetry,4,47.64,2023-01-07,North America,Debit Card
80707,5342,Toys,Building Blocks,2,80.91,2023-05-11,Asia,Google Pay
80708,1570,Books,Mystery,4,19.83,2023-03-27,South America,Google Pay
80709,6041,Home & Garden,Air Purifier,3,172.87,2024-08-06,Europe,Debit Card
80710,1027,Beauty,Eye Cream,5,135.83,2023-07-01,Europe,Google Pay
80711,6517,Home & Garden,Blender,2,342.57,2023-07-19,Asia,PayPal
80712,7970,Books,Science Fiction,1,33.6,2023-12-18,Asia,Debit Card
80713,8594,Sports,Gym Bag,3,392.45,2023-11-08,Europe,Debit Card
80714,3629,Beauty,Perfume,1,94.0,2023-11-07,South America,Apple Pay
80715,6137,Toys,Doll,2,45.02,2023-07-03,Asia,PayPal
80716,3729,Clothing,Jacket,2,190.77,2024-02-29,North America,Debit Card
80717,5687,Sports,Tennis Racket,1,205.61,2023-06-11,Asia,Credit Card
80718,6932,Clothing,Sweater,2,80.31,2023-09-28,Asia,PayPal
80719,5237,Toys,Puzzle,3,23.54,2023-10-22,Asia,Debit Card
80720,5180,Sports,Swimming Goggles,2,350.56,2023-01-27,Oceania,Credit Card
80721,6824,Food,Coffee Beans,1,65.24,2024-07-21,Asia,Debit Card
80722,1364,Beauty,Moisturizer,1,36.28,2023-02-07,Oceania,Debit Card
80723,1158,Sports,Running Shoes,2,207.2,2023-01-06,South America,PayPal
80724,3702,Sports,Basketball,2,253.58,2024-05-18,South America,Apple Pay
80725,9477,Food,Dark Chocolate,2,16.76,2023-08-09,Oceania,Debit Card
80726,9295,Books,Science Fiction,4,49.77,2023-08-14,Oceania,Credit Card
80727,3718,Electronics,Headphones,5,238.13,2024-03-23,North America,Apple Pay
80728,2480,Sports,Swimming Goggles,5,80.68,2023-04-18,Europe,Credit Card
80729,2236,Food,Dark Chocolate,2,55.43,2023-10-31,Africa,Google Pay
80730,4358,Beauty,Face Mask,2,135.05,2024-09-24,Asia,Debit Card
80731,6905,Home & Garden,Coffee Maker,5,182.11,2023-08-02,Africa,Credit Card
80732,6119,Sports,Swimming Goggles,3,409.82,2024-03-31,North America,Credit Card
80733,4582,Books,History,5,48.01,2023-12-18,Africa,PayPal
80734,5412,Electronics,Wireless Mouse,5,1743.35,2024-02-04,Europe,Google Pay
80735,3142,Beauty,Perfume,5,82.15,2024-09-28,Asia,Google Pay
80736,7899,Food,Spice Set,3,71.25,2023-06-20,North America,Credit Card
80737,6137,Food,Spice Set,4,6.22,2024-06-05,North America,Debit Card
80738,4663,Books,Novel,5,27.63,2023-12-10,Europe,Google Pay
80739,3220,Clothing,Shorts,4,68.7,2023-12-30,North America,Credit Card
80740,1787,Electronics,Tablet,1,1126.71,2023-07-24,Africa,PayPal
80741,4173,Sports,Bicycle,1,240.27,2023-10-07,Oceania,Apple Pay
80742,8561,Electronics,Tablet,3,1222.6,2024-06-23,North America,Apple Pay
80743,1048,Toys,Puzzle,5,145.64,2023-03-21,Asia,Credit Card
80744,3062,Electronics,Smart Watch,1,1266.08,2023-04-08,Europe,Credit Card
80745,5161,Sports,Bicycle,5,450.35,2023-06-18,North America,Apple Pay
80746,2509,Books,Cookbook,1,33.67,2024-08-16,Europe,Google Pay
80747,3460,Clothing,Sweater,1,298.06,2024-02-12,Oceania,Apple Pay
80748,9998,Food,Coffee Beans,5,30.9,2023-01-14,Oceania,Apple Pay
80749,6180,Beauty,Eye Cream,3,115.75,2024-04-10,Asia,Apple Pay
80750,3220,Books,Self-Help,4,15.7,2024-01-04,North America,Apple Pay
80751,8569,Beauty,Nail Polish,5,147.98,2024-09-05,South America,Apple Pay
80752,8599,Food,Dark Chocolate,5,62.18,2024-06-26,Africa,Credit Card
80753,6088,Beauty,Lipstick,2,190.76,2023-11-17,Asia,Apple Pay
80754,3154,Electronics,Camera,2,607.92,2023-02-19,Africa,Google Pay
80755,5534,Toys,RC Car,5,126.75,2023-03-08,South America,Debit Card
80756,2159,Sports,Yoga Mat,1,245.82,2023-01-30,Europe,PayPal
